Station Name,Date,Evapo_Transpiration,Rain,Pan_Evaporation,Max_Temp,Min_Temp,Max_Humidity,Min_Humity,Ave_Wind_Speed,Solar_Radiation
LAVERTON RAAF,2019-06-09,2.0,0.0,,17.6,9.9,97,50,5.49,8.13
LAVERTON RAAF,2019-06-10,2.3,3.0,,18.2,11.7,98,48,6.44,8.86
LAVERTON RAAF,2019-06-11,1.8,0.2,,18.2,7.8,91,55,4.59,9.27
LAVERTON RAAF,2019-06-12,1.8,0.8,,16.2,12.0,95,58,6.05,1.86
LAVERTON RAAF,2019-06-13,1.5,4.2,,16.3,7.3,99,56,4.38,9.24
LAVERTON RAAF,2019-06-14,1.6,1.0,,17.3,9.3,99,57,4.43,7.91
LAVERTON RAAF,2019-06-15,1.1,0.2,,15.3,6.6,93,60,2.33,7.12
LAVERTON RAAF,2019-06-16,1.1,0.0,,16.5,7.8,93,62,2.58,7.04
LAVERTON RAAF,2019-06-17,1.6,0.0,,17.9,5.6,99,46,3.25,8.26
LAVERTON RAAF,2019-06-18,1.2,0.2,,12.7,8.5,93,68,5.31,5.68
LAVERTON RAAF,2019-06-19,0.9,2.8,,11.2,2.6,99,68,3.43,6.83
LAVERTON RAAF,2019-06-20,0.7,1.6,,10.2,6.2,99,75,3.29,5.53
LAVERTON RAAF,2019-06-21,0.9,2.8,,12.4,2.9,99,66,3.17,7.85
LAVERTON RAAF,2019-06-22,0.9,3.0,,12.2,5.0,99,65,2.82,8.06
LAVERTON RAAF,2019-06-23,0.4,0.2,,8.1,1.6,100,94,1.86,8.63
LAVERTON RAAF,2019-06-24,0.8,0.2,,12.2,1.4,100,64,2.07,8.96
LAVERTON RAAF,2019-06-25,1.1,0.0,,16.9,0.4,99,51,2.05,8.84
LAVERTON RAAF,2019-06-26,1.5,0.2,,17.6,2.4,99,49,3.02,9.25
LAVERTON RAAF,2019-06-27,1.9,0.0,,16.7,6.7,86,55,5.25,9.23
LAVERTON RAAF,2019-06-28,2.4,0.0,,17.9,10.9,77,57,6.79,9.29
LAVERTON RAAF,2019-06-29,1.6,0.4,,15.0,12.5,96,67,7.87,2.96
LAVERTON RAAF,2019-06-30,2.0,4.0,,14.0,7.5,80,53,5.98,8.81
LAVERTON RAAF,2019-07-01,2.1,0.0,,13.8,7.4,80,53,6.42,8.33
LAVERTON RAAF,2019-07-02,1.7,0.0,,15.6,8.3,92,59,5.53,6.78
LAVERTON RAAF,2019-07-03,0.8,0.0,,14.0,5.8,100,74,2.42,7.27
LAVERTON RAAF,2019-07-04,0.7,0.0,,12.6,2.9,100,72,1.97,8.47
LAVERTON RAAF,2019-07-05,0.9,0.0,,15.1,0.8,100,63,1.73,9.23
LAVERTON RAAF,2019-07-06,1.6,0.0,,17.7,4.0,100,52,3.45,9.48
LAVERTON RAAF,2019-07-07,1.5,0.2,,17.0,6.4,99,57,4.02,5.91
LAVERTON RAAF,2019-07-08,1.4,4.4,,15.4,7.3,100,56,3.70,8.90
LAVERTON RAAF,2019-07-09,1.3,0.0,,14.8,5.3,96,62,3.78,7.09
LAVERTON RAAF,2019-07-10,2.0,0.0,,15.0,8.9,94,56,7.87,7.28
LAVERTON RAAF,2019-07-11,2.0,6.8,,14.4,7.7,84,62,7.61,5.86
LAVERTON RAAF,2019-07-12,2.0,2.2,,15.1,10.3,96,50,6.74,7.74
LAVERTON RAAF,2019-07-13,2.0,0.8,,12.0,5.9,84,54,7.62,8.73
LAVERTON RAAF,2019-07-14,1.5,0.6,,12.8,4.6,92,66,7.93,4.81
LAVERTON RAAF,2019-07-15,1.5,1.4,,14.8,8.4,92,68,6.21,7.82
LAVERTON RAAF,2019-07-16,1.0,3.0,,13.8,9.3,100,75,4.81,7.25
LAVERTON RAAF,2019-07-17,1.4,0.8,,13.9,8.9,94,63,5.08,5.31
LAVERTON RAAF,2019-07-18,1.7,0.2,,14.8,5.9,96,52,4.84,7.86
LAVERTON RAAF,2019-07-19,1.6,0.2,,15.6,5.7,99,51,3.56,10.07
LAVERTON RAAF,2019-07-20,2.6,0.2,,16.9,8.2,83,50,7.11,10.40
LAVERTON RAAF,2019-07-21,2.8,0.0,,16.0,10.8,75,42,6.00,10.15
LAVERTON RAAF,2019-07-22,2.4,0.0,,15.9,6.1,87,51,6.90,10.58
LAVERTON RAAF,2019-07-23,2.4,0.4,,15.2,8.8,94,48,7.93,9.18
LAVERTON RAAF,2019-07-24,1.6,9.6,,14.9,4.2,88,60,4.39,9.72
LAVERTON RAAF,2019-07-25,1.7,0.0,,16.5,7.5,98,53,3.78,6.86
LAVERTON RAAF,2019-07-26,1.0,0.0,,14.0,10.6,100,68,2.71,5.78
LAVERTON RAAF,2019-07-27,1.3,1.6,,14.6,5.3,100,55,2.83,8.73
LAVERTON RAAF,2019-07-28,1.4,0.0,,14.6,4.1,93,51,2.23,10.18
LAVERTON RAAF,2019-07-29,1.3,0.0,,15.4,6.9,99,62,3.14,8.70
LAVERTON RAAF,2019-07-30,1.3,0.2,,11.9,6.2,97,60,3.44,9.30
LAVERTON RAAF,2019-07-31,1.1,0.0,,12.1,1.0,99,61,2.31,11.34
LAVERTON RAAF,2019-08-01,1.4,0.0,,13.5,6.7,91,57,3.08,8.48
LAVERTON RAAF,2019-08-02,1.3,0.0,,12.8,8.7,99,59,3.47,7.38
LAVERTON RAAF,2019-08-03,1.2,0.0,,13.5,9.2,100,68,4.39,6.63
LAVERTON RAAF,2019-08-04,1.1,0.6,,13.2,7.1,100,62,2.03,8.52
LAVERTON RAAF,2019-08-05,2.1,0.0,,15.3,8.3,81,49,4.16,10.74
LAVERTON RAAF,2019-08-06,2.1,0.2,,13.8,8.6,77,57,6.08,4.41
LAVERTON RAAF,2019-08-07,1.5,0.0,,13.5,8.6,99,56,3.62,8.36
LAVERTON RAAF,2019-08-08,1.9,12.0,,13.1,5.3,100,49,5.44,10.72
LAVERTON RAAF,2019-08-09,1.6,4.0,,9.6,7.1,90,65,8.41,7.38
LAVERTON RAAF,2019-08-10,1.9,6.2,,12.8,1.7,98,53,6.47,9.33
LAVERTON RAAF,2019-08-11,1.4,4.0,,12.7,4.0,99,70,6.39,10.34
LAVERTON RAAF,2019-08-12,1.7,9.6,,12.6,6.3,100,55,4.49,10.70
LAVERTON RAAF,2019-08-13,1.3,0.0,,13.4,6.3,99,70,3.91,8.71
LAVERTON RAAF,2019-08-14,1.5,2.0,,13.6,8.5,100,57,3.07,8.26
LAVERTON RAAF,2019-08-15,3.0,0.0,,16.5,7.4,75,44,6.32,9.25
LAVERTON RAAF,2019-08-16,2.3,0.0,,16.3,9.9,99,49,6.31,8.40
LAVERTON RAAF,2019-08-17,1.8,1.6,,15.1,5.8,99,55,2.85,13.52
LAVERTON RAAF,2019-08-18,3.2,0.0,,17.6,8.4,90,42,7.58,9.23
LAVERTON RAAF,2019-08-19,2.0,3.8,,11.8,4.0,86,58,6.52,12.84
LAVERTON RAAF,2019-08-20,2.5,0.6,,15.9,6.5,84,57,7.22,9.66
LAVERTON RAAF,2019-08-21,2.9,0.0,,16.2,11.3,86,52,8.31,11.32
LAVERTON RAAF,2019-08-22,2.2,0.4,,13.2,9.0,90,52,5.55,12.05
LAVERTON RAAF,2019-08-23,2.5,0.0,,16.2,1.3,98,44,4.40,14.50
LAVERTON RAAF,2019-08-24,3.7,0.0,,19.6,7.8,89,39,7.21,12.39
LAVERTON RAAF,2019-08-25,2.0,1.0,,13.5,3.2,96,51,3.92,12.01
LAVERTON RAAF,2019-08-26,1.6,0.0,,14.7,2.3,99,57,2.57,10.91
LAVERTON RAAF,2019-08-27,2.3,0.0,,16.1,3.6,99,47,3.75,13.46
LAVERTON RAAF,2019-08-28,1.5,0.2,,12.6,5.8,99,63,4.79,5.61
LAVERTON RAAF,2019-08-29,2.0,4.8,,12.1,4.6,98,53,4.21,14.57
LAVERTON RAAF,2019-08-30,1.8,0.0,,13.3,0.3,99,56,2.56,15.63
LAVERTON RAAF,2019-08-31,3.1,0.2,,18.0,3.0,95,40,5.11,15.82
LAVERTON RAAF,2019-09-01,3.5,0.0,,20.3,11.5,94,41,6.54,11.03
LAVERTON RAAF,2019-09-02,2.6,2.6,,18.3,5.4,100,48,3.96,14.76
LAVERTON RAAF,2019-09-03,2.3,1.4,,19.0,6.9,99,55,2.47,16.39
LAVERTON RAAF,2019-09-04,2.6,0.0,,19.4,5.7,100,46,2.91,15.34
LAVERTON RAAF,2019-09-05,2.7,2.6,,20.0,7.0,100,39,2.53,16.14
LAVERTON RAAF,2019-09-06,2.4,0.4,,15.2,9.9,99,51,5.26,12.84
LAVERTON RAAF,2019-09-07,2.5,1.2,,13.3,7.9,93,53,7.45,13.02
LAVERTON RAAF,2019-09-08,2.0,0.4,,15.0,3.8,97,62,6.01,9.21
LAVERTON RAAF,2019-09-09,2.5,5.4,,13.3,5.9,91,54,6.83,13.92
LAVERTON RAAF,2019-09-10,,0.4,,,5.3,99,57,2.95,13.49
LAVERTON RAAF,2019-09-11,3.3,,,22.1,3.7,99,44,3.69,17.81
LAVERTON RAAF,2019-09-12,4.4,0.0,,21.0,11.2,89,28,6.16,14.30
LAVERTON RAAF,2019-09-13,2.9,0.0,,17.9,7.2,82,40,3.42,13.12
LAVERTON RAAF,2019-09-14,3.0,0.0,,19.3,4.9,99,39,2.92,18.38
LAVERTON RAAF,2019-09-15,2.5,0.6,,20.6,12.4,98,47,4.27,5.33
LAVERTON RAAF,2019-09-16,2.6,9.6,,13.2,8.8,99,46,5.78,15.80
LAVERTON RAAF,2019-09-17,2.8,0.0,,13.0,7.0,86,47,4.53,19.00
LAVERTON RAAF,2019-09-18,2.9,0.0,,18.5,2.2,99,42,2.59,19.17
LAVERTON RAAF,2019-09-19,4.4,0.0,,23.3,5.3,92,45,6.70,19.18
LAVERTON RAAF,2019-09-20,5.6,0.0,,25.3,16.5,59,44,7.69,12.95
LAVERTON RAAF,2019-09-21,3.5,0.0,,19.6,13.6,87,45,6.87,9.32
LAVERTON RAAF,2019-09-22,2.9,0.6,,15.9,4.0,93,44,4.69,16.23
LAVERTON RAAF,2019-09-23,2.3,0.6,,15.9,7.8,96,54,3.80,12.06
LAVERTON RAAF,2019-09-24,2.5,1.8,,15.2,4.2,94,51,4.25,13.32
LAVERTON RAAF,2019-09-25,2.2,0.0,,16.0,4.9,99,53,3.00,12.13
LAVERTON RAAF,2019-09-26,3.2,0.0,,20.4,4.1,99,44,2.73,19.64
LAVERTON RAAF,2019-09-27,3.5,0.0,,18.9,10.4,86,41,6.54,9.07
LAVERTON RAAF,2019-09-28,2.6,0.0,,15.1,4.1,95,47,3.21,15.58
LAVERTON RAAF,2019-09-29,2.6,0.2,,16.0,7.1,91,49,4.28,12.07
LAVERTON RAAF,2019-09-30,2.8,0.0,,14.7,6.6,88,47,4.06,15.52
LAVERTON RAAF,2019-10-01,3.3,0.0,,20.1,0.5,95,49,2.70,21.65
LAVERTON RAAF,2019-10-02,5.3,0.0,,26.9,4.7,99,19,4.04,17.86
LAVERTON RAAF,2019-10-03,6.9,0.0,,29.8,15.4,81,18,5.15,21.97
LAVERTON RAAF,2019-10-04,2.0,0.0,,16.0,11.6,97,64,4.04,9.62
LAVERTON RAAF,2019-10-05,3.4,1.8,,24.3,8.5,99,49,2.61,16.89
LAVERTON RAAF,2019-10-06,5.5,0.2,,25.0,11.7,86,37,7.91,16.30
LAVERTON RAAF,2019-10-07,,,,,10.2,94,41,3.96,14.85
LAVERTON RAAF,2019-10-08,2.9,,,14.7,8.7,92,55,6.09,16.31
LAVERTON RAAF,2019-10-09,2.7,1.4,,15.6,6.8,97,58,4.86,17.25
LAVERTON RAAF,2019-10-10,2.6,0.4,,15.7,8.6,99,57,4.16,15.31
LAVERTON RAAF,2019-10-11,3.6,0.0,,18.2,9.7,89,54,5.82,19.77
LAVERTON RAAF,2019-10-12,3.7,0.0,,19.5,6.2,94,46,3.46,22.94
LAVERTON RAAF,2019-10-13,4.5,0.0,,23.6,6.6,98,33,4.16,18.90
LAVERTON RAAF,2019-10-14,4.8,0.6,,26.6,13.2,96,31,4.02,17.31
LAVERTON RAAF,2019-10-15,3.6,0.0,,17.8,12.0,83,53,3.83,20.93
LAVERTON RAAF,2019-10-16,2.7,0.0,,20.6,12.3,99,48,3.08,9.85
LAVERTON RAAF,2019-10-17,3.4,2.0,,16.7,7.1,100,47,6.94,17.59
LAVERTON RAAF,2019-10-18,5.7,0.0,,22.5,4.9,89,28,7.07,22.85
LAVERTON RAAF,2019-10-19,3.6,0.2,,16.1,6.9,88,41,6.24,16.34
LAVERTON RAAF,2019-10-20,3.1,1.0,,17.6,6.7,94,46,4.98,12.75
LAVERTON RAAF,2019-10-21,3.3,0.0,,16.5,10.7,90,56,3.27,20.79
LAVERTON RAAF,2019-10-22,4.1,0.0,,20.0,10.7,92,36,2.49,23.74
LAVERTON RAAF,2019-10-23,5.5,0.0,,27.6,4.9,96,18,2.67,25.96
LAVERTON RAAF,2019-10-24,9.5,0.0,,34.6,10.2,70,9,5.44,26.04
LAVERTON RAAF,2019-10-25,6.0,0.0,,23.4,15.3,67,20,7.02,10.48
LAVERTON RAAF,2019-10-26,3.8,0.4,,15.9,8.4,86,46,8.24,18.65
LAVERTON RAAF,2019-10-27,2.7,1.2,,18.0,8.0,95,49,4.53,9.50
LAVERTON RAAF,2019-10-28,4.1,1.6,,20.6,4.9,99,47,3.00,26.72
LAVERTON RAAF,2019-10-29,7.4,0.0,,31.3,6.6,99,12,3.97,26.90
LAVERTON RAAF,2019-10-30,5.4,0.0,,28.0,11.0,94,43,3.17,27.05
LAVERTON RAAF,2019-10-31,8.9,0.0,,34.8,12.0,97,16,5.66,25.33
LAVERTON RAAF,2019-11-01,9.4,0.0,,34.7,20.5,73,18,6.81,22.61
LAVERTON RAAF,2019-11-02,1.5,11.6,,19.4,15.0,100,69,3.75,2.97
LAVERTON RAAF,2019-11-03,1.9,6.0,,19.1,11.1,100,59,2.81,6.24
LAVERTON RAAF,2019-11-04,2.4,9.8,,15.9,7.1,100,59,4.23,12.94
LAVERTON RAAF,2019-11-05,4.1,7.0,,17.7,4.4,96,43,3.46,27.27
LAVERTON RAAF,2019-11-06,6.6,0.2,,24.1,11.1,79,25,7.51,22.91
LAVERTON RAAF,2019-11-07,3.9,0.0,,18.1,9.8,90,46,8.55,14.26
LAVERTON RAAF,2019-11-08,3.3,3.0,,15.4,9.2,89,52,6.34,17.08
LAVERTON RAAF,2019-11-09,2.8,5.0,,14.6,5.7,88,55,7.40,11.27
LAVERTON RAAF,2019-11-10,3.0,0.0,,18.8,10.8,91,58,5.13,12.88
LAVERTON RAAF,2019-11-11,7.9,0.0,,30.0,8.4,99,17,5.64,28.00
LAVERTON RAAF,2019-11-12,5.1,0.4,,17.5,11.3,99,17,8.25,20.86
LAVERTON RAAF,2019-11-13,3.3,0.4,,17.7,6.7,85,48,6.30,11.36
LAVERTON RAAF,2019-11-14,5.1,0.2,,23.1,10.6,86,44,5.90,22.45
LAVERTON RAAF,2019-11-15,3.6,0.0,,19.0,11.6,89,48,6.28,13.48
LAVERTON RAAF,2019-11-16,3.7,0.0,,18.2,5.5,96,40,4.51,18.47
LAVERTON RAAF,2019-11-17,4.1,0.0,,16.4,10.2,78,50,4.22,24.38
LAVERTON RAAF,2019-11-18,6.5,0.0,,28.3,6.1,92,24,3.62,29.22
LAVERTON RAAF,2019-11-19,4.0,0.0,,18.8,8.3,99,57,3.84,26.47
LAVERTON RAAF,2019-11-20,8.5,0.0,,34.8,9.4,91,12,3.74,30.01
LAVERTON RAAF,2019-11-21,14.9,0.0,,42.4,15.5,81,8,9.57,21.46
LAVERTON RAAF,2019-11-22,4.8,0.0,,19.4,12.3,80,47,4.38,26.87
LAVERTON RAAF,2019-11-23,5.5,0.0,,23.8,7.8,92,35,4.76,25.76
LAVERTON RAAF,2019-11-24,5.6,0.0,,24.2,8.1,86,41,3.66,30.21
LAVERTON RAAF,2019-11-25,6.6,0.0,,29.4,8.8,89,15,4.94,14.92
LAVERTON RAAF,2019-11-26,3.7,1.4,,17.3,10.6,97,47,7.21,18.16
LAVERTON RAAF,2019-11-27,6.9,0.4,,26.4,5.4,85,18,4.34,30.70
LAVERTON RAAF,2019-11-28,5.1,0.0,,21.6,10.2,94,45,3.84,29.94
LAVERTON RAAF,2019-11-29,4.0,0.0,,20.8,12.9,94,59,3.74,22.44
LAVERTON RAAF,2019-11-30,3.8,5.4,,17.9,10.1,91,52,3.57,22.21
LAVERTON RAAF,2019-12-01,3.7,0.0,,18.8,11.0,83,44,6.75,9.13
LAVERTON RAAF,2019-12-02,4.6,1.2,,16.9,8.7,84,36,8.01,20.51
LAVERTON RAAF,2019-12-03,6.0,0.2,,22.6,9.1,74,39,9.52,21.15
LAVERTON RAAF,2019-12-04,6.3,0.2,,23.9,11.5,78,31,6.67,23.52
LAVERTON RAAF,2019-12-05,6.0,0.0,,24.2,10.3,86,35,6.49,25.09
LAVERTON RAAF,2019-12-06,5.4,0.0,,21.1,12.8,72,36,6.72,19.77
LAVERTON RAAF,2019-12-07,5.5,0.0,,21.5,7.6,83,41,4.63,30.79
LAVERTON RAAF,2019-12-08,6.4,0.0,,29.9,13.8,79,46,3.26,29.52
LAVERTON RAAF,2019-12-09,10.7,0.0,,39.8,13.2,91,8,5.13,25.77
LAVERTON RAAF,2019-12-10,4.2,0.0,,18.3,13.9,92,53,5.79,23.43
LAVERTON RAAF,2019-12-11,4.1,0.0,,19.4,12.9,79,54,5.18,18.81
LAVERTON RAAF,2019-12-12,4.2,0.0,,19.9,12.0,88,43,5.13,18.33
LAVERTON RAAF,2019-12-13,4.7,0.0,,21.8,9.2,83,41,4.78,20.56
LAVERTON RAAF,2019-12-14,3.5,0.0,,21.0,13.9,87,53,4.48,12.97
LAVERTON RAAF,2019-12-15,4.5,0.0,,23.6,14.6,85,36,4.04,15.43
LAVERTON RAAF,2019-12-16,4.3,0.0,,21.3,10.0,92,52,3.46,24.51
LAVERTON RAAF,2019-12-17,6.3,0.0,,29.1,10.4,91,32,2.78,29.72
LAVERTON RAAF,2019-12-18,10.0,0.0,,41.6,14.3,91,9,3.89,27.08
LAVERTON RAAF,2019-12-19,6.6,0.0,,24.6,16.9,86,24,4.06,30.43
LAVERTON RAAF,2019-12-20,13.6,0.0,,45.2,11.8,93,8,5.53,31.32
LAVERTON RAAF,2019-12-21,5.9,0.0,,21.1,16.8,82,36,7.14,25.32
LAVERTON RAAF,2019-12-22,5.4,0.0,,19.6,13.2,80,47,5.28,30.58
LAVERTON RAAF,2019-12-23,5.1,0.0,,21.4,13.1,81,51,4.43,27.31
LAVERTON RAAF,2019-12-24,6.0,0.0,,25.3,13.3,80,48,4.58,30.42
LAVERTON RAAF,2019-12-25,7.3,0.0,,29.1,15.4,87,23,3.87,30.86
LAVERTON RAAF,2019-12-26,5.1,0.0,,21.5,15.7,83,53,4.32,27.77
LAVERTON RAAF,2019-12-27,6.1,0.0,,25.6,13.8,80,44,3.48,30.99
LAVERTON RAAF,2019-12-28,6.4,0.0,,30.1,17.1,78,23,3.68,21.16
LAVERTON RAAF,2019-12-29,7.3,0.0,,34.5,15.7,93,43,3.28,31.22
LAVERTON RAAF,2019-12-30,12.9,0.0,,42.8,18.4,97,10,7.77,21.43
LAVERTON RAAF,2019-12-31,5.4,4.6,,21.3,14.5,99,42,5.72,29.52
LAVERTON RAAF,2020-01-01,5.7,0.0,,23.1,9.5,90,40,4.17,31.92
LAVERTON RAAF,2020-01-02,6.0,0.0,,24.5,11.3,91,39,3.99,31.59
LAVERTON RAAF,2020-01-03,6.8,0.0,,30.5,11.8,94,35,3.32,31.00
LAVERTON RAAF,2020-01-04,7.7,0.0,,29.0,17.0,73,20,6.09,22.28
LAVERTON RAAF,2020-01-05,2.3,1.6,,16.2,12.3,90,55,5.49,4.70
LAVERTON RAAF,2020-01-06,1.3,7.8,,17.8,12.2,100,70,2.83,3.09
LAVERTON RAAF,2020-01-07,1.9,0.8,,20.2,12.7,98,77,4.63,7.97
LAVERTON RAAF,2020-01-08,5.4,0.0,,24.9,16.4,93,56,4.87,28.60
LAVERTON RAAF,2020-01-09,6.9,0.2,,30.9,18.2,90,39,3.90,29.26
LAVERTON RAAF,2020-01-10,5.8,0.0,,34.1,20.4,99,32,6.02,8.52
LAVERTON RAAF,2020-01-11,4.0,15.4,,19.8,13.1,89,49,5.67,17.01
LAVERTON RAAF,2020-01-12,4.4,0.4,,20.4,12.6,93,55,4.81,25.46
LAVERTON RAAF,2020-01-13,7.6,0.0,,33.7,10.9,99,23,3.89,27.68
LAVERTON RAAF,2020-01-14,6.7,0.0,,31.3,16.3,96,35,3.49,28.51
LAVERTON RAAF,2020-01-15,8.1,0.0,,38.5,18.4,100,23,5.06,18.20
LAVERTON RAAF,2020-01-16,3.7,21.0,,19.6,16.1,86,56,6.15,14.95
LAVERTON RAAF,2020-01-17,4.4,0.2,,23.1,13.3,88,57,7.10,19.30
LAVERTON RAAF,2020-01-18,5.4,0.0,,27.3,11.8,99,52,3.55,27.86
LAVERTON RAAF,2020-01-19,4.9,0.0,,27.6,15.8,100,52,3.42,23.44
LAVERTON RAAF,2020-01-20,1.7,0.6,,21.5,18.7,100,80,5.50,6.25
LAVERTON RAAF,2020-01-21,5.4,6.8,,22.1,13.7,82,47,4.09,29.52
LAVERTON RAAF,2020-01-22,7.7,0.0,,32.6,12.9,99,22,7.19,14.54
LAVERTON RAAF,2020-01-23,4.9,31.2,,22.3,12.2,100,34,6.36,18.71
LAVERTON RAAF,2020-01-24,4.9,1.0,,23.7,10.4,75,40,4.44,19.70
LAVERTON RAAF,2020-01-25,5.8,0.0,,26.5,12.0,89,43,3.57,29.72
LAVERTON RAAF,2020-01-26,3.6,0.0,,23.7,14.0,99,63,3.83,17.75
LAVERTON RAAF,2020-01-27,4.6,0.0,,22.9,11.5,97,55,3.53,26.93
LAVERTON RAAF,2020-01-28,5.1,0.0,,23.7,11.6,98,43,3.50,27.70
LAVERTON RAAF,2020-01-29,6.1,0.0,,27.9,15.6,94,29,2.72,29.29
LAVERTON RAAF,2020-01-30,9.1,0.0,,40.3,13.9,99,9,3.34,29.51
LAVERTON RAAF,2020-01-31,9.9,0.0,,44.1,19.2,75,17,4.87,17.50
LAVERTON RAAF,2020-02-01,1.8,0.0,,29.0,23.7,100,59,3.78,0.42
LAVERTON RAAF,2020-02-02,4.7,10.8,,24.7,13.5,100,41,4.90,19.54
LAVERTON RAAF,2020-02-03,4.8,0.2,,18.2,12.0,92,34,6.99,23.25
LAVERTON RAAF,2020-02-04,4.9,0.0,,18.9,12.4,69,49,5.23,26.61
LAVERTON RAAF,2020-02-05,4.4,0.0,,20.3,13.9,78,56,5.03,22.90
LAVERTON RAAF,2020-02-06,5.0,0.0,,26.3,15.2,88,51,3.55,23.90
LAVERTON RAAF,2020-02-07,3.4,0.0,,24.0,16.8,100,70,4.21,17.93
LAVERTON RAAF,2020-02-08,6.5,0.0,,28.5,18.6,94,46,7.29,27.46
LAVERTON RAAF,2020-02-09,5.8,0.0,,26.6,19.2,81,52,7.92,21.18
LAVERTON RAAF,2020-02-10,3.9,0.6,,26.8,18.2,98,61,5.75,14.93
LAVERTON RAAF,2020-02-11,3.8,0.0,,26.8,17.5,100,62,3.55,17.45
LAVERTON RAAF,2020-02-12,3.3,0.4,,25.3,18.2,100,69,5.27,15.18
LAVERTON RAAF,2020-02-13,6.1,0.0,,29.7,19.5,92,55,5.80,27.18
LAVERTON RAAF,2020-02-14,4.2,0.0,,33.7,19.4,100,44,3.96,8.72
LAVERTON RAAF,2020-02-15,1.3,10.0,,18.8,18.4,100,83,5.34,4.71
LAVERTON RAAF,2020-02-16,4.5,1.6,,24.0,16.2,100,61,5.68,24.96
LAVERTON RAAF,2020-02-17,4.8,0.0,,26.5,13.4,100,54,2.61,26.51
LAVERTON RAAF,2020-02-18,2.3,0.2,,21.6,17.1,100,72,5.14,9.24
LAVERTON RAAF,2020-02-19,2.4,18.8,,19.6,13.2,100,77,7.68,14.93
LAVERTON RAAF,2020-02-20,1.8,2.2,,18.2,13.1,100,83,4.47,10.75
LAVERTON RAAF,2020-02-21,2.6,0.2,,19.2,12.5,100,76,4.90,16.39
LAVERTON RAAF,2020-02-22,3.8,0.4,,21.1,13.2,97,70,4.36,25.58
LAVERTON RAAF,2020-02-23,5.8,0.0,,34.0,11.7,99,42,3.63,21.63
LAVERTON RAAF,2020-02-24,2.0,0.0,,22.1,15.6,100,76,2.77,9.00
LAVERTON RAAF,2020-02-25,3.4,3.0,,31.7,17.2,100,49,2.88,9.73
LAVERTON RAAF,2020-02-26,3.7,0.8,,19.7,14.5,100,47,5.56,18.65
LAVERTON RAAF,2020-02-27,2.9,0.6,,19.8,7.1,99,57,5.21,13.49
LAVERTON RAAF,2020-02-28,2.5,0.0,,19.7,12.6,99,67,3.87,12.79
LAVERTON RAAF,2020-02-29,3.6,0.0,,22.1,12.4,100,67,3.06,23.41
LAVERTON RAAF,2020-03-01,6.9,0.0,,33.0,11.2,100,23,4.71,21.17
LAVERTON RAAF,2020-03-02,3.0,1.6,,18.1,12.9,100,58,5.86,16.45
LAVERTON RAAF,2020-03-03,,0.2,,,13.5,82,60,4.73,13.93
LAVERTON RAAF,2020-03-04,1.8,0.0,,21.1,13.4,100,66,2.23,7.00
LAVERTON RAAF,2020-03-05,0.8,39.0,,20.5,15.3,100,100,3.37,4.64
LAVERTON RAAF,2020-03-06,2.2,7.6,,19.3,15.0,100,82,5.62,14.93
LAVERTON RAAF,2020-03-07,1.8,0.2,,19.2,14.6,100,83,5.51,10.79
LAVERTON RAAF,2020-03-08,3.2,0.0,,21.5,14.2,99,69,6.25,19.00
LAVERTON RAAF,2020-03-09,3.5,0.0,,20.3,14.0,94,63,5.51,21.00
LAVERTON RAAF,2020-03-10,3.4,0.0,,21.5,9.5,100,53,2.76,21.44
LAVERTON RAAF,2020-03-11,4.0,0.0,,27.9,12.2,100,46,2.71,18.81
LAVERTON RAAF,2020-03-12,6.5,0.0,,29.8,17.0,67,34,5.47,20.80
LAVERTON RAAF,2020-03-13,4.2,0.0,,26.4,19.8,92,46,7.46,7.16
LAVERTON RAAF,2020-03-14,3.6,0.0,,17.5,12.8,80,47,6.74,13.30
LAVERTON RAAF,2020-03-15,2.9,0.4,,18.5,12.6,94,60,4.39,16.39
LAVERTON RAAF,2020-03-16,4.0,0.0,,24.0,9.3,99,40,3.18,20.78
LAVERTON RAAF,2020-03-17,5.3,0.0,,28.5,11.1,89,34,4.50,20.07
LAVERTON RAAF,2020-03-18,5.1,0.0,,29.0,18.4,67,33,4.64,9.85
LAVERTON RAAF,2020-03-19,5.3,0.0,,31.3,18.1,74,27,4.45,8.86
LAVERTON RAAF,2020-03-20,4.0,0.0,,22.2,13.3,80,47,5.74,13.93
LAVERTON RAAF,2020-03-21,2.5,0.0,,18.7,12.0,92,54,3.14,11.81
LAVERTON RAAF,2020-03-22,2.9,0.0,,18.9,10.8,96,56,5.26,14.78
LAVERTON RAAF,2020-03-23,3.0,1.8,,16.4,12.1,69,48,4.43,9.36
LAVERTON RAAF,2020-03-24,2.9,0.0,,18.0,10.1,79,53,3.32,15.13
LAVERTON RAAF,2020-03-25,2.4,0.0,,16.8,11.8,83,53,4.49,7.13
LAVERTON RAAF,2020-03-26,3.0,0.0,,19.8,13.7,93,57,4.31,15.62
LAVERTON RAAF,2020-03-27,3.9,0.0,,28.1,11.6,99,34,2.78,15.78
LAVERTON RAAF,2020-03-28,4.8,0.0,,28.3,13.1,100,35,4.77,17.82
LAVERTON RAAF,2020-03-29,4.5,0.0,,26.7,18.9,89,39,6.49,9.20
LAVERTON RAAF,2020-03-30,3.1,1.4,,22.6,13.7,95,42,3.12,13.40
